,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,epochs,train_loss_resnet20,val_loss_resnet20,train_acc_resnet20,val_acc_resnet20,train_loss_resnet32,val_loss_resnet32,train_acc_resnet32,val_acc_resnet32,train_loss_resnet44,val_loss_resnet44,train_acc_resnet44,val_acc_resnet44,train_loss_resnet44.1,val_loss_resnet44.1,train_acc_resnet44.1,val_acc_resnet44.1,train_loss_resnet56,val_loss_resnet56,train_acc_resnet56,val_acc_resnet56,train_loss_resnet110,val_loss_resnet110,train_acc_resnet110,val_acc_resnet110,train_loss_resnet1202,val_loss_resnet1202,train_acc_resnet1202,val_acc_resnet1202,train_loss_plain_net20,val_loss_plain_net20,train_acc_plain_net20,val_acc_plain_net20,train_loss_plain_net32,val_loss_plain_net32,train_acc_plain_net32,val_acc_plain_net32,train_loss_plain_net44,val_loss_plain_net44,train_acc_plain_net44,val_acc_plain_net44,train_loss_plain_net56,val_loss_plain_net56,train_acc_plain_net56,val_acc_plain_net56,train_loss_plain_net110,val_loss_plain_net110,train_acc_plain_net110,val_acc_plain_net110,train_loss_VGG19,val_loss_VGG19,train_acc_VGG19,val_acc_VGG19,train_loss_resnet812,val_loss_resnet812,train_acc_resnet812,val_acc_resnet812,train_loss_resnet50,val_loss_resne50,train_acc_resnet50,val_acc_resnet50,train_loss_resnet38,val_loss_resne38,train_acc_resnet38,val_acc_resnet38,train_loss_VGG16,val_loss_VGG16,train_acc_VGG16,val_acc_VGG16
10,10,10,10,10,10,10,10,1.5519613553911629,1.5250335380842912,0.4284484139698814,0.436694847020934,1.5036533092772568,1.4902436846504272,0.4395225889138097,0.4500805152979066,1.4832837681707685,1.4559994054877239,0.45836670938801666,0.46195652173913043,,,,,1.4847920551318383,1.5381855171851682,0.45320009612303747,0.4338768115942029,1.5682686046314942,1.5483528669329658,0.4181952899711631,0.4216988727858293,,,,,1.7144175885923778,1.6864811418137111,0.3444408843319449,0.3626207729468599,1.8322211952783936,1.823459117116944,0.3019665171419417,0.30676328502415456,2.0430345472637104,2.0344445062336334,0.2048221723806473,0.2122584541062802,2.128531597318347,2.120865184519794,0.19052387055430955,0.1932367149758454,2.3030206057212275,2.316278936797255,0.10129932628004527,0.10261345218800648,,,,,1.9437920508649018,1.7706471096106389,0.3393543735982057,0.35799114331723025,1.4766835171761554,1.4654111505130638,0.4542214033963473,0.4567230273752013,1.4769278978062717,1.4704292609495817,0.4540169980756896,0.4565217391304348,2.2998651376484065,2.2993733287817424,0.18299423261775072,0.18840579710144928
11,11,11,11,11,11,11,11,1.5295102509960308,1.5051032594628573,0.43729974367190005,0.4424315619967794,1.481516207001676,1.4761275761369346,0.4473125600768984,0.45169082125603865,1.4565490334891844,1.4621699793135294,0.4693607818007049,0.4616545893719807,,,,,1.4667904546573276,1.451401572296585,0.462552066645306,0.4648752012882448,1.5385073590301543,1.5301989794929247,0.4288489266260814,0.4264291465378422,,,,,1.6898816815174302,1.6636107405602645,0.3589394424863825,0.3736916264090177,1.8058436762939007,1.8005130137414365,0.31035725728933033,0.3140096618357488,2.0249687191462984,2.0051361804231163,0.21157081063761607,0.22111513687600645,2.094592708610869,2.0753034625844293,0.2024791733418776,0.20531400966183566,2.3028688101880173,2.3339816217870726,0.1020612768711744,0.10210696920583467,,,,,1.9065389882979655,1.7380849606748943,0.3529918295418135,0.3759057971014493,1.4522884173944797,1.4357977550770733,0.4630927587311759,0.464170692431562,1.4552444490779863,1.4553249792200356,0.462411887215636,0.46336553945249603,2.2989260844029284,2.2982204294435067,0.18579782121115027,0.1936392914653784
12,12,12,12,12,12,12,12,1.5103266134509594,1.488560944363691,0.443647869272669,0.4492753623188406,1.4595420515640392,1.4544041396723086,0.4599887856456264,0.4592391304347826,1.430369469761199,1.4666098125890834,0.4762495994873438,0.4620571658615137,,,,,1.4423335018695758,1.4361585837439446,0.47160365267542453,0.4754428341384863,1.5209465692991326,1.5218888780345088,0.43754005126562,0.43649355877616747,,,,,1.6708138200267313,1.6436605883489293,0.3665491829541814,0.38597020933977455,1.783227242555652,1.7669234045461757,0.3193687920538289,0.32085346215781,2.013631643984647,2.0221393281135005,0.21980134572252485,0.22061191626409016,2.0898811608619776,2.115492745490082,0.20394104453700732,0.197463768115942,2.3026514447266986,2.3166928592725164,0.10226179017808754,0.09997974068071312,,,,,1.873900095570817,1.8780830063873637,0.3669897468760013,0.38073671497584544,1.4267921813670277,1.4153327270022529,0.4760092918936238,0.4786634460547504,1.4294929925694904,1.4307005390068952,0.4729053188080744,0.4731280193236715,2.297527790833497,2.2964887745714417,0.1850768984299904,0.20148953301127212
13,13,13,13,13,13,13,13,1.4892229571322606,1.4691830464607276,0.4524591477090676,0.45450885668276975,1.4418939418114367,1.4354254443096461,0.46831944889458504,0.4705112721417069,1.4113025863901694,1.4163018812495922,0.48680310797821214,0.47302737520128824,,,,,1.4181642153445668,1.4286577668934821,0.48556151874399234,0.4744363929146538,1.4944823733968102,1.485842876004328,0.44653156039730857,0.4467592592592592,,,,,1.6475635377003268,1.6197802959048997,0.3769024351169497,0.38315217391304346,1.7586430649236393,1.7518374272974602,0.3293816084588273,0.3350442834138486,2.0221238349806385,2.0787720192649712,0.21928067926946493,0.2075281803542673,2.108164054963192,2.119745817353376,0.1957105094520987,0.196658615136876,2.3022075374041533,2.3043687417016425,0.1014396855903429,0.10008103727714747,,,,,1.8621492964149629,1.7017404639586542,0.37383851329702017,0.3902979066022544,1.4083949706753796,1.4075907643482497,0.4826978532521628,0.4834943639291465,1.4071377868340669,1.4322648048400881,0.4834588272989426,0.4724235104669887,2.2952964183650924,2.293570378744276,0.1706384171739827,0.18508454106280192
14,14,14,14,14,14,14,14,1.4719682766511937,1.4509649860302223,0.4607297340595963,0.46235909822866345,1.4219866821453457,1.4132266274972813,0.4782922140339635,0.47644927536231885,1.393329303106487,1.3948508145920513,0.49221002883691123,0.48168276972624796,,,,,1.4037376130784562,1.4341011690440768,0.48680310797821214,0.47453703703703703,1.4771314512953777,1.4797988642433033,0.456524351169497,0.4541062801932367,,,,,1.6275660473350837,1.6017121546894264,0.3853933034283884,0.3924114331723028,1.7317324105992755,1.7234204452778792,0.3415571932073054,0.34561191626409016,2.0371211185473657,2.016529299018848,0.2153356296058956,0.2214170692431562,2.120735855065871,2.1658798001238693,0.19362784363985905,0.1872987117552335,2.3021215642152555,2.3210477543031764,0.10131937760189247,0.10261345218800648,,,,,1.8370887072794488,1.68423164639496,0.3823093559756489,0.4097222222222222,1.384773848454794,1.372017686685694,0.4908482858058314,0.4929549114331723,1.3843208068993107,1.4003838740301209,0.493551746235181,0.48369565217391297,2.291426115026844,2.2884588015060303,0.18607818007049026,0.1751207729468599
15,15,15,15,15,15,15,15,1.4515359734006892,1.4386976078128662,0.46849967958987504,0.4662842190016103,1.4049777922741842,1.4115439925984676,0.4826377763537328,0.4784621578099839,1.3737259481779012,1.3865528586598026,0.49977971803909005,0.4895330112721417,,,,,1.3828579955512001,1.419276860985011,0.4969160525472605,0.483695652173913,1.4541961628059208,1.4600117077957988,0.4651153476449856,0.4616545893719807,,,,,1.6083353079881697,1.582250751351005,0.3901393784043576,0.3972423510466989,1.7104746858418962,1.6877122211379514,0.3496475488625441,0.3569847020933977,2.028554729680456,2.0066817616878883,0.21888016661326493,0.2271537842190016,2.0826019753404474,2.0459767489809537,0.2056031720602371,0.21920289855072464,2.3027195912888314,2.3117251438684945,0.10085819698427977,0.1038290113452188,,,,,1.807703294802919,1.741388903339896,0.3888577379045178,0.3610104669887279,1.3665445985720732,1.3711883096495303,0.49989987183595,0.4938607085346216,1.371528036049718,1.3959589828039711,0.4983979493752002,0.4913446054750403,2.2834865292919173,2.2755838223701508,0.150092117910926,0.1610305958132045
16,16,16,16,16,16,16,16,1.4354472798974192,1.4342103979629788,0.4732657801986543,0.4667874396135266,1.388236131778095,1.3845430727742145,0.4919897468760013,0.4880233494363929,1.3522628312766343,1.391452692365109,0.5073293816084589,0.490036231884058,,,,,1.3642231548340493,1.4451369909080714,0.5021427427106696,0.4776570048309179,1.4356657882334138,1.438774219457654,0.4739666773470042,0.4690016103059581,,,,,1.5946965142798333,1.5800116165824558,0.39762724071702943,0.3986513687600644,1.6816541066883235,1.6873672004675135,0.3645065684075617,0.355072463768116,2.002422371417885,1.982869729135732,0.2295338032681833,0.240036231884058,2.0368818489644283,2.0140897621087213,0.2202619352771548,0.2226247987117552,2.302275239025357,2.3192133694838857,0.10111886429378418,0.10119529983792544,,,,,1.7738128978065557,1.7889574743123446,0.3962672220442166,0.3916062801932367,1.3475622388652717,1.3495538814440249,0.5074495354053188,0.5042270531400966,1.3491213870178393,1.369746812491793,0.506568407561679,0.4990942028985507,2.261038835978362,2.236986733865047,0.14911086190323616,0.1574074074074074
17,17,17,17,17,17,17,17,1.4197542955767684,1.4138556749540443,0.4800544697212432,0.4767512077294686,1.3686868947731001,1.3885784600283981,0.49853812880487025,0.4851046698872786,1.3401836622452667,1.3718158885860596,0.5126561999359179,0.4954710144927536,,,,,1.3473553392834405,1.374878464113687,0.5095121755847485,0.500805152979066,1.4221439293583629,1.4233089268879422,0.4795338032681833,0.4754428341384863,,,,,1.5786736448503902,1.5642816776622706,0.4021407953816549,0.40046296296296297,1.661021532442508,1.64757883068828,0.3696731816725409,0.3711755233494364,1.9840701039270567,1.9711891890723925,0.23870554309516184,0.24607487922705315,1.999389063047698,1.9921303106390909,0.2280118551746235,0.2348027375201288,2.3023288113052813,2.3104386291009296,0.09957491176458058,0.1048419773095624,,,,,1.756545895378164,1.6056026233759095,0.4018743992310157,0.4316626409017713,1.3332866725536616,1.354925469883782,0.5150793015059276,0.5,1.3350051232768496,1.3614317777652096,0.5120153796859981,0.5018115942028986,2.1972953477986,2.1613736690146528,0.1705983659083627,0.1996779388083736
18,18,18,18,18,18,18,18,1.4053344837330504,1.3945358968587314,0.487463953860942,0.4817834138486312,1.3544647268132115,1.355632939008507,0.5053668695930792,0.4990942028985507,1.3228111510779452,1.3520913713412201,0.5198654277475169,0.5034219001610306,,,,,1.3287576945383401,1.3668319251802232,0.518483659083627,0.5040257648953301,1.402568950747802,1.4111986797596905,0.4858018263377123,0.480072463768116,,,,,1.5615763085196317,1.5443450072345335,0.4120273950656841,0.4170692431561997,1.6373535142957842,1.6261742840642517,0.37912528035885934,0.3782206119162641,1.96759389784427,1.950255775605231,0.2537247677026594,0.2673107890499195,1.9959090513435933,1.9784417929856672,0.2317966997757129,0.2403381642512077,2.302488753533264,2.306141150055673,0.10073788900060994,0.10311993517017827,,,,,1.7439091476023636,1.6535165920349708,0.4073814482537648,0.4063003220611916,1.3157969359899324,1.3345199913602328,0.5202459147709068,0.5077495974235104,1.3183688939609846,1.3462035602225582,0.5186859795134443,0.5060386473429952,2.1301885845950688,2.0855342969418342,0.2068647869272669,0.2335950080515298
19,19,19,19,19,19,19,19,1.390268603413199,1.3943899722106983,0.4920097725088113,0.4853059581320451,1.339927352341808,1.3468306665451246,0.5097725088112784,0.5050322061191627,1.3133465975990894,1.3391653738927918,0.5248117590515861,0.5089573268921095,,,,,1.310023970001976,1.3394775302321822,0.5239706824735662,0.5135869565217391,1.3854610781683367,1.3960228493248208,0.4909283883370715,0.4762479871175523,,,,,1.5491929678380658,1.5356578151193023,0.41665331624479335,0.4189814814814815,1.6144049383821644,1.6065347398152865,0.3887576097404678,0.3847624798711755,1.945349158785428,1.9236007800232768,0.2605935597564883,0.2745571658615137,1.9720529314036248,1.9324628991973192,0.2425304389618712,0.2547302737520129,2.302124349742812,2.305787056732796,0.10158004491498236,0.10291734197730956,,,,,1.7094455053803252,1.5879184658400678,0.4178537131882202,0.4444444444444444,1.3010522262364843,1.3067190846767212,0.5265539891060558,0.5177133655394525,1.3034890838889757,1.320700440429835,0.5258779666452854,0.5174114331723028,2.0433748577390487,2.0133174325724923,0.2341797500801025,0.2368156199677939
20,20,20,20,20,20,20,20,1.3775799832868103,1.3736419291887882,0.4970161807113105,0.4919484702093398,1.3254396419653485,1.3427509090558727,0.5174823774431272,0.5028180354267311,1.294669346792581,1.328241351146053,0.5302186799102852,0.5097624798711755,,,,,1.2943676175386698,1.3370182013166123,0.5287968599807754,0.5124798711755234,1.3744450187270592,1.3894550581485177,0.4969160525472605,0.4898349436392915,,,,,1.5348301044605894,1.5181061284745565,0.4239226209548222,0.4247181964573269,1.594795312342144,1.5801334563468774,0.3974687600128164,0.4045893719806764,1.9243565628980068,1.927399161933125,0.2739506568407561,0.2746578099838969,1.942312808114724,1.924357139929865,0.25286366549182954,0.2556360708534622,2.302202970047658,2.3075470862550898,0.10164019891159788,0.10018233387358184,,,,,1.69585909126201,1.658975793543645,0.42274695317511213,0.4248188405797101,1.286751602736997,1.3259829396019045,0.5340709026888605,0.5189210950080515,1.2840238285538326,1.3296395893450137,0.5326818327459147,0.5138888888888888,1.98437631042368,1.9612792281137,0.2538048702338994,0.2513083735909823
21,21,21,21,21,21,21,21,1.361230395001427,1.3633374597715295,0.5054269464915091,0.5048309178743962,1.3120139023311166,1.3337430213000656,0.5212872476770266,0.5077495974235104,1.2850757484747712,1.3198181805403337,0.5355254726049343,0.5118760064412239,,,,,1.279495059890038,1.3417922210386217,0.5359259852611342,0.5155998389694042,1.3535881476385476,1.382447097612464,0.5060277154758089,0.489633655394525,,,,,1.5232540262467356,1.5193664259764692,0.4282481576417815,0.42713365539452497,1.5740237820801617,1.5711427863669285,0.40836270426145466,0.4127415458937198,1.9155631130301616,1.890749966848684,0.2780759371996155,0.2867351046698873,1.9157159884592465,1.8851869532451533,0.2673622236462672,0.2761674718196457,2.3022611066244867,2.3084123061194024,0.10135948026948988,0.09663695299837924,,,,,1.6751735936904022,1.74150075275157,0.4298301826337712,0.4403180354267311,1.2732077700882252,1.311331756832903,0.5369627966645285,0.5182165861513688,1.2742057986383215,1.3178114931364566,0.5367270105735341,0.5211352657004831,1.9505079236407956,1.9483172068081425,0.26616068567766743,0.2786835748792271
22,22,22,22,22,22,22,22,1.346377022256457,1.340510761488271,0.5080503043896187,0.5042270531400966,1.2961016896824469,1.3260180445300975,0.5283162447933355,0.5071457326892109,1.2739016067825117,1.3269827523285256,0.5396707785966036,0.5130837359098228,,,,,1.2659179466116777,1.3926793761107465,0.5391100608779238,0.49798711755233493,1.3422710233604018,1.3821163974138466,0.5095722524831785,0.4901368760064413,,,,,1.5039457169453023,1.4881480559826663,0.43850128164049984,0.4406199677938809,1.5487552586368782,1.548991768448441,0.42083867350208265,0.4219001610305958,1.896363818083998,1.8858466566856744,0.2828220121755847,0.29196859903381644,1.8972577205341392,1.876743454096206,0.2768543735982057,0.2903582930756844,2.3022248101685725,2.3053336927917827,0.10097850497033987,0.09896677471636953,,,,,1.6560581117744286,1.5598209050158565,0.4381608458827299,0.453401771336554,1.2571519127032649,1.3039967902424638,0.544336751041333,0.5248590982286635,1.2612919107685865,1.301669780758844,0.5428949054790131,0.5250603864734299,1.913410080124728,1.926012208496315,0.27805591156680554,0.2556360708534622
